match_id,competition_id,session_id,game_id,group_id,sheet,end_id,hammer_team_id,nonhammer_team_id,score_hammer,score_nonhammer,score_diff,conceded_end,cumulative_score_hammer,cumulative_score_nonhammer,cumulative_score_diff,scoring_team_id,scoring_team_role,powerplay_team_id,powerplay_value,powerplay_by_hammer,blank_end,hammer_noc,hammer_name,nonhammer_noc,nonhammer_name,hammer_task_neg1,hammer_task_0,hammer_task_1,hammer_task_2,hammer_task_3,hammer_task_4,hammer_task_5,hammer_task_6,hammer_task_7,hammer_task_8,hammer_task_9,hammer_task_10,hammer_task_11,hammer_total_shots,nonhammer_task_neg1,nonhammer_task_0,nonhammer_task_1,nonhammer_task_2,nonhammer_task_3,nonhammer_task_4,nonhammer_task_5,nonhammer_task_6,nonhammer_task_7,nonhammer_task_8,nonhammer_task_9,nonhammer_task_10,nonhammer_task_11,nonhammer_total_shots
22230015_14_3,22230015,14,3,2,C,5,23,15,1.0,0.0,1.0,False,4.0,3.0,1.0,23.0,hammer,,,False,False,ENG,England,GER,Germany,0,3,0,0,0,0,0,0,1,0,1,0,0,5,0,2,0,0,1,0,0,0,1,0,1,0,0,5
22230015_14_3,22230015,14,3,2,C,6,15,23,0.0,1.0,-1.0,False,5.0,3.0,2.0,23.0,nonhammer,,,False,False,GER,Germany,ENG,England,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
22230015_14_3,22230015,14,3,2,C,7,15,23,2.0,0.0,2.0,False,5.0,4.0,1.0,15.0,hammer,15.0,1.0,True,False,GER,Germany,ENG,England,0,1,0,0,0,1,0,0,0,3,0,0,0,5,0,2,1,2,0,0,0,0,0,0,0,0,0,5
22230015_14_4,22230015,14,4,2,D,1,20,17,1.0,0.0,1.0,False,0.0,0.0,0.0,20.0,hammer,,,False,False,USA,United States,NOR,Norway,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,1,0,0,0,0,1,0,1,0,0,5
22230015_14_4,22230015,14,4,2,D,2,17,20,0.0,1.0,-1.0,False,1.0,0.0,1.0,20.0,nonhammer,,,False,False,NOR,Norway,USA,United States,0,3,0,0,0,0,0,1,0,0,0,1,0,5,0,2,0,0,0,0,0,0,2,0,1,0,0,5
22230015_14_4,22230015,14,4,2,D,3,17,20,0.0,1.0,-1.0,False,1.0,1.0,0.0,20.0,nonhammer,,,False,False,NOR,Norway,USA,United States,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,0,1,0,0,0,0,0,2,0,0,5
22230015_14_4,22230015,14,4,2,D,4,17,20,0.0,1.0,-1.0,False,1.0,2.0,-1.0,20.0,nonhammer,,,False,False,NOR,Norway,USA,United States,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,0,5
22230015_14_4,22230015,14,4,2,D,5,17,20,1.0,0.0,1.0,False,1.0,3.0,-2.0,17.0,hammer,17.0,2.0,True,False,NOR,Norway,USA,United States,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,5
22230015_14_4,22230015,14,4,2,D,6,20,17,0.0,1.0,-1.0,False,2.0,3.0,-1.0,17.0,nonhammer,,,False,False,USA,United States,NOR,Norway,0,1,0,0,0,0,0,1,0,1,2,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
22230015_14_4,22230015,14,4,2,D,7,20,17,1.0,0.0,1.0,False,2.0,4.0,-2.0,20.0,hammer,20.0,2.0,True,False,USA,United States,NOR,Norway,0,2,0,0,0,1,0,1,0,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_14_4,22230015,14,4,2,D,8,17,20,1.0,0.0,1.0,False,3.0,4.0,-1.0,17.0,hammer,,,False,False,NOR,Norway,USA,United States,0,2,0,0,1,0,0,1,0,0,1,0,0,5,0,3,0,0,0,0,0,0,1,0,0,1,0,5
22230015_14_5,22230015,14,5,2,E,1,16,51,0.0,1.0,-1.0,False,0.0,0.0,0.0,51.0,nonhammer,,,False,False,JPN,Japan,TUR,Türkiye,0,3,0,0,1,0,0,0,0,1,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_14_5,22230015,14,5,2,E,2,16,51,3.0,0.0,3.0,False,0.0,1.0,-1.0,16.0,hammer,,,False,False,JPN,Japan,TUR,Türkiye,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,5
22230015_14_5,22230015,14,5,2,E,3,51,16,2.0,0.0,2.0,False,3.0,1.0,2.0,51.0,hammer,,,False,False,TUR,Türkiye,JPN,Japan,0,2,0,1,1,0,0,0,0,0,0,1,0,5,0,3,0,1,0,0,0,0,0,1,0,0,0,5
22230015_14_5,22230015,14,5,2,E,4,16,51,1.0,0.0,1.0,False,5.0,1.0,4.0,16.0,hammer,,,False,False,JPN,Japan,TUR,Türkiye,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
22230015_14_5,22230015,14,5,2,E,5,51,16,0.0,1.0,-1.0,False,6.0,1.0,5.0,16.0,nonhammer,,,False,False,TUR,Türkiye,JPN,Japan,0,2,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_14_5,22230015,14,5,2,E,6,51,16,1.0,0.0,1.0,False,6.0,2.0,4.0,51.0,hammer,51.0,1.0,True,False,TUR,Türkiye,JPN,Japan,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0,1,0,0,1,0,5
22230015_14_5,22230015,14,5,2,E,7,16,51,1.0,0.0,1.0,False,7.0,2.0,5.0,16.0,hammer,16.0,1.0,True,False,JPN,Japan,TUR,Türkiye,0,3,0,0,0,0,0,1,1,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,1,0,0,5
22230015_14_5,22230015,14,5,2,E,8,51,16,0.0,1.0,-1.0,False,8.0,2.0,6.0,16.0,nonhammer,,,False,False,TUR,Türkiye,JPN,Japan,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,1,10,36,2.0,0.0,2.0,False,0.0,0.0,0.0,10.0,hammer,,,False,False,CAN,Canada,HUN,Hungary,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,2,36,10,3.0,0.0,3.0,False,2.0,0.0,2.0,36.0,hammer,,,False,False,HUN,Hungary,CAN,Canada,0,3,0,0,0,0,0,0,0,1,1,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,3,10,36,1.0,0.0,1.0,False,5.0,0.0,5.0,10.0,hammer,,,False,False,CAN,Canada,HUN,Hungary,0,1,0,0,2,0,0,0,0,2,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,4,36,10,1.0,0.0,1.0,False,6.0,0.0,6.0,36.0,hammer,,,False,False,HUN,Hungary,CAN,Canada,0,2,0,0,1,0,0,0,0,2,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,5,10,36,1.0,0.0,1.0,False,7.0,0.0,7.0,10.0,hammer,,,False,False,CAN,Canada,HUN,Hungary,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,6,36,10,0.0,1.0,-1.0,False,8.0,0.0,8.0,10.0,nonhammer,,,False,False,HUN,Hungary,CAN,Canada,0,2,0,0,0,0,0,0,0,1,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
22230015_15_1,22230015,15,1,1,A,7,36,10,3.0,0.0,3.0,False,8.0,1.0,7.0,36.0,hammer,36.0,1.0,True,False,HUN,Hungary,CAN,Canada,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,2,0,0,0,0,0,0,2,0,1,0,0,5
22230015_15_1,22230015,15,1,1,A,8,10,36,2.0,0.0,2.0,False,11.0,1.0,10.0,10.0,hammer,10.0,1.0,True,False,CAN,Canada,HUN,Hungary,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,2,0,0,5
22230015_15_1,22230015,15,1,1,A,9,36,10,0.0,1.0,-1.0,False,13.0,1.0,12.0,10.0,nonhammer,,,False,False,HUN,Hungary,CAN,Canada,0,2,0,0,0,0,0,0,0,2,1,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
22230015_15_2,22230015,15,2,1,B,1,24,37,1.0,0.0,1.0,False,0.0,0.0,0.0,24.0,hammer,,,False,False,ITA,Italy,EST,Estonia,0,2,0,1,1,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,2,0,5
22230015_15_2,22230015,15,2,1,B,2,37,24,0.0,1.0,-1.0,False,1.0,0.0,1.0,24.0,nonhammer,,,False,False,EST,Estonia,ITA,Italy,0,2,0,0,1,0,0,0,0,0,0,2,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
22230015_15_2,22230015,15,2,1,B,3,37,24,0.0,1.0,-1.0,False,1.0,1.0,0.0,24.0,nonhammer,,,False,False,EST,Estonia,ITA,Italy,0,2,0,0,1,0,0,0,0,0,0,2,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
22230015_15_2,22230015,15,2,1,B,4,37,24,2.0,0.0,2.0,False,1.0,2.0,-1.0,37.0,hammer,,,False,False,EST,Estonia,ITA,Italy,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,1,0,0,5
22230015_15_2,22230015,15,2,1,B,5,24,37,1.0,0.0,1.0,False,3.0,2.0,1.0,24.0,hammer,,,False,False,ITA,Italy,EST,Estonia,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
22230015_15_2,22230015,15,2,1,B,6,37,24,3.0,0.0,3.0,False,4.0,2.0,2.0,37.0,hammer,37.0,1.0,True,False,EST,Estonia,ITA,Italy,0,1,0,0,3,0,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,1,0,0,1,0,0,5
22230015_15_2,22230015,15,2,1,B,7,24,37,2.0,0.0,2.0,False,7.0,2.0,5.0,24.0,hammer,24.0,2.0,True,False,ITA,Italy,EST,Estonia,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,1,0,0,0,0,1,0,0,1,0,5
22230015_15_2,22230015,15,2,1,B,8,37,24,2.0,0.0,2.0,False,9.0,2.0,7.0,37.0,hammer,,,False,False,EST,Estonia,ITA,Italy,0,2,0,0,0,0,0,2,1,0,0,0,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,5
22230015_15_3,22230015,15,3,1,C,1,11,22,1.0,0.0,1.0,False,0.0,0.0,0.0,11.0,hammer,,,False,False,DEN,Denmark,CZE,Czech Republic,0,2,0,0,0,0,0,0,2,1,0,0,0,5,0,2,0,0,0,0,0,1,1,0,1,0,0,5
22230015_15_3,22230015,15,3,1,C,2,22,11,2.0,0.0,2.0,False,1.0,0.0,1.0,22.0,hammer,,,False,False,CZE,Czech Republic,DEN,Denmark,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
22230015_15_3,22230015,15,3,1,C,3,11,22,0.0,1.0,-1.0,False,3.0,0.0,3.0,22.0,nonhammer,,,False,False,DEN,Denmark,CZE,Czech Republic,0,2,0,2,0,0,0,1,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,0,5
22230015_15_3,22230015,15,3,1,C,4,11,22,3.0,0.0,3.0,False,3.0,1.0,2.0,11.0,hammer,,,False,False,DEN,Denmark,CZE,Czech Republic,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,1,1,0,0,5
22230015_15_3,22230015,15,3,1,C,5,22,11,1.0,0.0,1.0,False,6.0,1.0,5.0,22.0,hammer,,,False,False,CZE,Czech Republic,DEN,Denmark,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
22230015_15_3,22230015,15,3,1,C,6,11,22,1.0,0.0,1.0,False,7.0,1.0,6.0,11.0,hammer,11.0,2.0,True,False,DEN,Denmark,CZE,Czech Republic,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,5
22230015_15_3,22230015,15,3,1,C,7,22,11,1.0,0.0,1.0,False,8.0,1.0,7.0,22.0,hammer,22.0,1.0,True,False,CZE,Czech Republic,DEN,Denmark,0,2,0,0,0,0,0,2,0,0,0,1,0,5,0,3,0,1,0,0,0,1,0,0,0,0,0,5
22230015_15_3,22230015,15,3,1,C,8,11,22,1.0,0.0,1.0,False,9.0,1.0,8.0,11.0,hammer,,,False,False,DEN,Denmark,CZE,Czech Republic,1,0,0,0,0,1,0,0,0,3,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,1,44,25,2.0,0.0,2.0,False,0.0,0.0,0.0,44.0,hammer,,,False,False,KOR,Korea,NED,Netherlands,0,2,0,1,0,0,0,0,1,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,2,25,44,3.0,0.0,3.0,False,2.0,0.0,2.0,25.0,hammer,,,False,False,NED,Netherlands,KOR,Korea,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,3,44,25,0.0,2.0,-2.0,False,5.0,0.0,5.0,25.0,nonhammer,,,False,False,KOR,Korea,NED,Netherlands,0,2,0,0,1,0,0,0,0,0,0,2,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,4,44,25,1.0,0.0,1.0,False,5.0,2.0,3.0,44.0,hammer,,,False,False,KOR,Korea,NED,Netherlands,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,5,25,44,1.0,0.0,1.0,False,6.0,2.0,4.0,25.0,hammer,,,False,False,NED,Netherlands,KOR,Korea,0,2,0,0,2,0,0,0,0,0,0,1,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,6,44,25,0.0,1.0,-1.0,False,7.0,2.0,5.0,25.0,nonhammer,44.0,2.0,True,False,KOR,Korea,NED,Netherlands,0,1,1,0,1,0,0,1,0,0,1,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,7,44,25,1.0,0.0,1.0,False,7.0,3.0,4.0,44.0,hammer,,,False,False,KOR,Korea,NED,Netherlands,0,2,0,2,0,0,0,0,0,0,0,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
22230015_15_4,22230015,15,4,1,D,8,25,44,1.0,0.0,1.0,False,8.0,3.0,5.0,25.0,hammer,25.0,2.0,True,False,NED,Netherlands,KOR,Korea,0,1,0,0,0,0,0,1,1,0,1,1,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
22230015_15_5,22230015,15,5,1,E,1,14,46,4.0,0.0,4.0,False,0.0,0.0,0.0,14.0,hammer,,,False,False,SCO,Scotland,AUS,Australia,0,2,0,1,0,0,1,0,0,0,1,0,0,5,0,3,0,0,0,0,1,0,0,0,1,0,0,5
22230015_15_5,22230015,15,5,1,E,2,46,14,2.0,0.0,2.0,False,4.0,0.0,4.0,46.0,hammer,,,False,False,AUS,Australia,SCO,Scotland,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,2,0,0,5
22230015_15_5,22230015,15,5,1,E,3,14,46,1.0,0.0,1.0,False,6.0,0.0,6.0,14.0,hammer,,,False,False,SCO,Scotland,AUS,Australia,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
22230015_15_5,22230015,15,5,1,E,4,46,14,1.0,0.0,1.0,False,7.0,0.0,7.0,46.0,hammer,,,False,False,AUS,Australia,SCO,Scotland,0,1,0,0,0,0,0,1,0,1,2,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
22230015_15_5,22230015,15,5,1,E,5,14,46,2.0,0.0,2.0,False,8.0,0.0,8.0,14.0,hammer,,,False,False,SCO,Scotland,AUS,Australia,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,5
22230015_15_5,22230015,15,5,1,E,6,46,14,2.0,0.0,2.0,False,10.0,0.0,10.0,46.0,hammer,46.0,2.0,True,False,AUS,Australia,SCO,Scotland,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,0,2,0,0,1,0,0,5
22230015_15_5,22230015,15,5,1,E,7,14,46,1.0,0.0,1.0,False,12.0,0.0,12.0,14.0,hammer,14.0,1.0,True,False,SCO,Scotland,AUS,Australia,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,5
22230015_15_5,22230015,15,5,1,E,8,46,14,1.0,0.0,1.0,False,13.0,0.0,13.0,46.0,hammer,,,False,False,AUS,Australia,SCO,Scotland,0,2,0,0,1,0,0,0,0,0,0,2,0,5,0,2,0,2,0,0,1,0,0,0,0,0,0,5
22230015_16_1,22230015,16,1,2,A,1,18,15,1.0,0.0,1.0,False,0.0,0.0,0.0,18.0,hammer,,,False,False,SUI,Switzerland,GER,Germany,0,3,0,1,0,0,0,0,0,0,0,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
22230015_16_1,22230015,16,1,2,A,2,15,18,2.0,0.0,2.0,False,1.0,0.0,1.0,15.0,hammer,,,False,False,GER,Germany,SUI,Switzerland,0,3,0,0,0,0,0,0,1,0,1,0,0,5,0,2,0,1,0,0,0,0,0,0,1,1,0,5
22230015_16_1,22230015,16,1,2,A,3,18,15,3.0,0.0,3.0,False,3.0,0.0,3.0,18.0,hammer,,,False,False,SUI,Switzerland,GER,Germany,0,2,0,0,0,0,0,1,1,0,1,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
22230015_16_1,22230015,16,1,2,A,4,15,18,2.0,0.0,2.0,False,6.0,0.0,6.0,15.0,hammer,,,False,False,GER,Germany,SUI,Switzerland,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,1,2,0,5
22230015_16_1,22230015,16,1,2,A,5,18,15,2.0,0.0,2.0,False,8.0,0.0,8.0,18.0,hammer,,,False,False,SUI,Switzerland,GER,Germany,0,3,0,0,1,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
22230015_16_1,22230015,16,1,2,A,6,15,18,2.0,0.0,2.0,False,10.0,0.0,10.0,15.0,hammer,,,False,False,GER,Germany,SUI,Switzerland,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
22230015_16_1,22230015,16,1,2,A,7,18,15,2.0,0.0,2.0,False,12.0,0.0,12.0,18.0,hammer,18.0,2.0,True,False,SUI,Switzerland,GER,Germany,0,2,0,0,0,0,0,1,2,0,0,0,0,5,0,2,0,0,0,0,0,1,1,0,0,1,0,5
22230015_16_1,22230015,16,1,2,A,8,15,18,1.0,0.0,1.0,False,14.0,0.0,14.0,15.0,hammer,15.0,1.0,True,False,GER,Germany,SUI,Switzerland,0,2,0,0,1,0,0,1,0,0,0,1,0,5,0,2,0,0,0,0,0,2,0,0,1,0,0,5
22230015_16_2,22230015,16,2,2,B,1,20,51,1.0,0.0,1.0,False,0.0,0.0,0.0,20.0,hammer,,,False,False,USA,United States,TUR,Türkiye,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,5
22230015_16_2,22230015,16,2,2,B,2,51,20,0.0,2.0,-2.0,False,1.0,0.0,1.0,20.0,nonhammer,,,False,False,TUR,Türkiye,USA,United States,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
22230015_16_2,22230015,16,2,2,B,3,51,20,0.0,1.0,-1.0,False,1.0,2.0,-1.0,20.0,nonhammer,,,False,False,TUR,Türkiye,USA,United States,0,3,0,0,0,0,0,0,0,1,1,0,0,5,0,3,0,0,0,0,0,0,1,0,0,1,0,5
22230015_16_2,22230015,16,2,2,B,4,51,20,2.0,0.0,2.0,False,1.0,3.0,-2.0,51.0,hammer,51.0,1.0,True,False,TUR,Türkiye,USA,United States,0,3,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,1,1,0,5
22230015_16_2,22230015,16,2,2,B,5,20,51,1.0,0.0,1.0,False,3.0,3.0,0.0,20.0,hammer,,,False,False,USA,United States,TUR,Türkiye,0,2,0,0,0,0,0,0,1,0,2,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,5
22230015_16_2,22230015,16,2,2,B,6,51,20,3.0,0.0,3.0,False,4.0,3.0,1.0,51.0,hammer,,,False,False,TUR,Türkiye,USA,United States,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
22230015_16_2,22230015,16,2,2,B,7,20,51,3.0,0.0,3.0,False,7.0,3.0,4.0,20.0,hammer,20.0,1.0,True,False,USA,United States,TUR,Türkiye,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
22230015_16_2,22230015,16,2,2,B,8,51,20,2.0,0.0,2.0,False,10.0,3.0,7.0,51.0,hammer,,,False,False,TUR,Türkiye,USA,United States,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,5
22230015_16_3,22230015,16,3,2,C,1,19,28,2.0,0.0,2.0,False,0.0,0.0,0.0,19.0,hammer,,,False,False,SWE,Sweden,AUT,Austria,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
22230015_16_3,22230015,16,3,2,C,2,28,19,0.0,3.0,-3.0,False,2.0,0.0,2.0,19.0,nonhammer,,,False,False,AUT,Austria,SWE,Sweden,0,2,0,0,1,0,0,0,0,0,1,1,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
22230015_16_3,22230015,16,3,2,C,3,28,19,1.0,0.0,1.0,False,2.0,3.0,-1.0,28.0,hammer,,,False,False,AUT,Austria,SWE,Sweden,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,5
22230015_16_3,22230015,16,3,2,C,4,19,28,3.0,0.0,3.0,False,3.0,3.0,0.0,19.0,hammer,,,False,False,SWE,Sweden,AUT,Austria,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
22230015_16_3,22230015,16,3,2,C,5,28,19,1.0,0.0,1.0,False,6.0,3.0,3.0,28.0,hammer,28.0,1.0,True,False,AUT,Austria,SWE,Sweden,0,3,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,2,0,1,0,0,0,5
22230015_16_3,22230015,16,3,2,C,6,19,28,2.0,0.0,2.0,False,7.0,3.0,4.0,19.0,hammer,,,False,False,SWE,Sweden,AUT,Austria,0,1,0,0,1,0,0,0,0,1,2,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,1,34,16,0.0,2.0,-2.0,False,0.0,0.0,0.0,16.0,nonhammer,,,False,False,ESP,Spain,JPN,Japan,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,2,34,16,1.0,0.0,1.0,False,0.0,2.0,-2.0,34.0,hammer,,,False,False,ESP,Spain,JPN,Japan,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,1,1,0,0,0,1,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,3,16,34,0.0,1.0,-1.0,False,1.0,2.0,-1.0,34.0,nonhammer,,,False,False,JPN,Japan,ESP,Spain,0,1,0,0,1,0,0,0,1,0,1,1,0,5,0,2,0,1,1,0,0,1,0,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,4,16,34,2.0,0.0,2.0,False,1.0,3.0,-2.0,16.0,hammer,,,False,False,JPN,Japan,ESP,Spain,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,5,34,16,1.0,0.0,1.0,False,3.0,3.0,0.0,34.0,hammer,,,False,False,ESP,Spain,JPN,Japan,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
22230015_16_4,22230015,16,4,2,D,6,16,34,3.0,0.0,3.0,False,4.0,3.0,1.0,16.0,hammer,16.0,1.0,True,False,JPN,Japan,ESP,Spain,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0,0,2,0,0,0,1,0,0,0,0,5
22230015_16_4,22230015,16,4,2,D,7,34,16,2.0,0.0,2.0,False,7.0,3.0,4.0,34.0,hammer,34.0,1.0,True,False,ESP,Spain,JPN,Japan,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,2,0,0,5
22230015_16_4,22230015,16,4,2,D,8,16,34,,,,True,9.0,3.0,6.0,,,,,False,False,JPN,Japan,ESP,Spain,1,1,0,0,0,0,0,1,0,1,1,0,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,5
22230015_16_5,22230015,16,5,2,E,1,17,23,0.0,1.0,-1.0,False,0.0,0.0,0.0,23.0,nonhammer,,,False,False,NOR,Norway,ENG,England,0,3,0,0,0,1,0,0,0,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
22230015_16_5,22230015,16,5,2,E,2,17,23,2.0,0.0,2.0,False,0.0,1.0,-1.0,17.0,hammer,,,False,False,NOR,Norway,ENG,England,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,1,1,0,1,0,0,0,0,0,5
22230015_16_5,22230015,16,5,2,E,3,23,17,0.0,2.0,-2.0,False,2.0,1.0,1.0,17.0,nonhammer,,,False,False,ENG,England,NOR,Norway,0,2,0,0,1,0,0,1,1,0,0,0,0,5,0,2,0,0,0,1,0,1,1,0,0,0,0,5
22230015_16_5,22230015,16,5,2,E,4,23,17,0.0,3.0,-3.0,False,2.0,3.0,-1.0,17.0,nonhammer,,,False,False,ENG,England,NOR,Norway,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
22230015_16_5,22230015,16,5,2,E,5,23,17,0.0,2.0,-2.0,False,2.0,6.0,-4.0,17.0,nonhammer,23.0,1.0,True,False,ENG,England,NOR,Norway,0,2,0,0,0,0,0,0,1,0,2,0,0,5,0,1,0,0,0,1,0,0,2,0,1,0,0,5
22230015_16_5,22230015,16,5,2,E,6,23,17,1.0,0.0,1.0,False,2.0,8.0,-6.0,23.0,hammer,,,False,False,ENG,England,NOR,Norway,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
